,imdb_id,title,Genre,popularity,vote_average,vote_count,budget,revenue,financial_success,Rated,Actors,imdbRating,imdbVotes,imdb_rating,rotten_tomatoes_rating,metacritic_rating,outcome
927,tt0307453,Shark Tale,"Animation, Adventure, Comedy",53.963,6.031,6254,75000000,367300000,1,PG,"Will Smith, Robert De Niro, Renée Zellweger",6.0,"201,064",6.0,35.0,48.0,0
928,tt1289401,Ghostbusters,"Action, Comedy, Fantasy",53.931,5.354,6347,144000000,229147509,1,PG,"Bill Murray, Dan Aykroyd, Sigourney Weaver",7.8,"457,679",7.8,95.0,71.0,1
929,tt1840309,Divergent,"Action, Adventure, Mystery",53.925,6.918,12646,85000000,288885818,1,PG-13,"Shailene Woodley, Theo James, Kate Winslet",6.6,"494,570",6.6,41.0,48.0,0
933,tt5095030,Ant-Man and the Wasp,"Action, Adventure, Comedy",53.814,6.934,13127,140000000,622674139,1,PG-13,"Paul Rudd, Evangeline Lilly, Michael Peña",7.0,"457,112",7.0,87.0,70.0,0
934,tt4116284,The Lego Batman Movie,"Animation, Action, Adventure",53.812,7.226,4911,80000000,311950384,1,PG,"Will Arnett, Michael Cera, Rosario Dawson",7.3,"175,730",7.3,90.0,75.0,1
936,tt7888964,Nobody,"Action, Crime, Drama",53.782,7.958,6944,17000000,61779301,1,R,"Bob Odenkirk, Aleksey Serebryakov, Connie Nielsen",7.4,"331,310",7.4,83.0,64.0,1
937,tt0103772,Basic Instinct,"Drama, Mystery, Thriller",53.78,6.917,3776,49000000,352927224,1,R,"Michael Douglas, Sharon Stone, George Dzundza",7.1,"222,273",7.1,55.0,43.0,0
938,tt10954652,Old,"Drama, Horror, Mystery",53.717,6.343,4313,18000000,90146510,1,PG-13,"Gael García Bernal, Vicky Krieps, Rufus Sewell",5.8,"165,579",5.8,50.0,55.0,0
940,tt12262116,Thirteen Lives,"Biography, Drama, Thriller",53.673,7.898,1219,55000000,0,0,PG-13,"Viggo Mortensen, Colin Farrell, Joel Edgerton",7.8,"69,484",7.8,85.0,66.0,0
942,tt1386588,The Other Guys,"Action, Comedy, Crime",53.65,6.309,4100,100000000,170432927,1,PG-13,"Will Ferrell, Mark Wahlberg, Derek Jeter",6.6,"292,097",6.6,79.0,64.0,0
944,tt0147800,10 Things I Hate About You,"Comedy, Drama, Romance",53.607,7.59,7944,16000000,53478166,1,PG-13,"Heath Ledger, Julia Stiles, Joseph Gordon-Levitt",7.3,"394,006",7.3,71.0,70.0,1
946,tt1985949,The Angry Birds Movie,"Animation, Action, Adventure",53.453,6.228,3607,73000000,349779543,1,PG,"Jason Sudeikis, Josh Gad, Danny McBride",6.3,"106,012",6.3,44.0,43.0,0
947,tt0103776,Batman Returns,"Action, Crime, Fantasy",53.445,6.9,6376,80000000,280000000,1,PG-13,"Michael Keaton, Danny DeVito, Michelle Pfeiffer",7.1,"330,903",7.1,82.0,68.0,1
948,tt0078346,Superman,"Action, Adventure, Sci-Fi",53.444,7.137,3747,55000000,300500000,1,PG,"Christopher Reeve, Margot Kidder, Gene Hackman",7.4,"189,532",7.4,94.0,82.0,1
949,tt8115900,The Bad Guys,"Animation, Adventure, Comedy",53.438,7.559,1991,80000000,250162278,1,PG,"Sam Rockwell, Marc Maron, Awkwafina",6.8,"61,807",6.8,88.0,64.0,0
950,tt1646987,Wrath of the Titans,"Action, Adventure, Fantasy",53.386,5.746,4126,150000000,301970083,1,PG-13,"Sam Worthington, Liam Neeson, Rosamund Pike",5.7,"196,594",5.7,26.0,37.0,0
951,tt1798684,Southpaw,"Action, Drama, Sport",53.304,7.365,5401,30000000,91709827,1,R,"Jake Gyllenhaal, Rachel McAdams, Oona Laurence",7.3,"261,659",7.3,60.0,57.0,0
953,tt0181852,Terminator 3: Rise of the Machines,"Action, Sci-Fi",53.292,6.167,6522,200000000,435000000,1,R,"Arnold Schwarzenegger, Nick Stahl, Kristanna Loken",6.3,"421,143",6.3,70.0,66.0,0
954,tt0324216,The Texas Chainsaw Massacre,Horror,53.276,6.268,2578,9500000,107967319,1,R,"Jessica Biel, Jonathan Tucker, Andrew Bryniarski",6.2,"153,569",6.2,37.0,38.0,0
955,tt3235888,It Follows,"Horror, Mystery, Thriller",53.253,6.576,6255,2300000,23374076,1,R,"Maika Monroe, Keir Gilchrist, Olivia Luccardi",6.8,"274,173",6.8,95.0,83.0,0
